Category,Model,Rating,RaterID,Score
Cool-Clever,victor,Kawaii,Fraise des bois ,2
Cool-Clever,victor,Warmth,Fraise des bois ,2
Cool-Clever,victor,Expressiveness,Fraise des bois ,4
